Beds,Provider,"Federal Number"
102,"GRANDVIEW HEALTHCARE CENTER",265374
102,"NHC HEALTHCARE, PULASKI",445101
102,"CHEROKEE ROSE NURSING AND REHABILITATION",675008
102,"MULBERRY MANOR",455744
102,"OCEANVIEW NURSING & REHABILITATION CARE CENTER",335168
102,"SIGNATURE HEALTHCARE OF MADISON",445075
102,"SPRINGFIELD HEALTH & REHAB",475025
102,"WELLSPRING LUTHERAN SERVICES",235269
102,"BEDFORD NURSING & REHABILITATION CENTER",305086
102,"LINWOOD NURSING AND REHABILITATION CENTER",395717
102,"TRANSCENDENT HEALTHCARE OF BOONVILLE",155508
102,"LIFE CARE CENTER OF PUYALLUP",505324
102,"EPWORTH HEALTHCARE AND REHABILITATION CENTER",395393
102,"BUFFALO VALLEY LUTHERAN VILLAG",395261
102,"PLEASANT VALLEY MANOR CARE CENTER",265679
102,"ROLLING HILLS HEALTH CENTER",175165
102,"PIONEER HEALTH OF CENTRAL GEORGIA",115564
102,"ENID SENIOR CARE",375182
102,"GOLD CITY HEALTH AND REHAB",115689
102,"AVAMERE AT PACIFIC RIDGE",505264
102,"ENNOBLE NURSING AND REHABILITATION",165559
102,"STAFFORD HEALTHCARE AT BELMONT",505290
102,"ASCENSION OAKS NURSING & REHABILITATION CENTER",195401
102,"CHADWICK NURSING AND REHABILITATION CENTER LLC",255125
102,"LAKE VILLAGE REHABILITATION AND CARE CENTER",045184
102,"PITTSBURG NURSING CENTER",675037
102,"ALDERWOOD PARK HEALTH AND REHABILITATION",505092
102,"EMMANUEL NURSING HOME",245489
102,"HONEY GROVE NURSING CENTER",675066
102,"CONCORDIA NURSING & REHAB, LLC",045143
102,"HERITAGE ESTATES",285071
102,"VILLAGE AT THE GREENE",365497
102,"ROCKDALE HEALTHCARE CENTER",115670
102,"FIANNA HILLS NURSING AND REHABILITATION CENTER",045354
102,"CLOVERLEAF OF KNIGHTSVILLE",155542
102,"WINDSOR CALALLEN",676391
102,"THE MEDICAL LODGE OF AMARILLO",675282
102,"CHINO VALLEY HEALTH CARE CENTE",055126
102,"GARDENS AT GETTYSBURG, THE",395247
102,"VILLA ST JOSEPH",175183
102,"ADVENTHEALTH CARE CENTER OVERLAND PARK",175187
102,"EDGEWOOD HEALTH AND REHAB",045428
102,"CEDARS NURSING CARE CENTER",205003
102,"OAKLAND MANOR NURSING CENTER",675101
102,"EDWARDSVILLE CARE AND REHAB",175245
102,"WESTVIEW HEALTH CARE CENTER",535039
102,"TWILIGHT HOME",676014
102,"GOOD SAMARITAN SOCIETY - AUBURN",285112
102,"GREENHURST NURSING CENTER",045447
102,"SHERWOOD MANOR NURSING HOME",375556
102,"MARQUIS OREGON CITY POST ACUTE REHAB",385221
102,"GRANT CUESTA SUB-ACUTE AND REHABILITATION CENTER",055315
102,"COURTYARD GARDENS NURSING AND REHAB CTR",395518
102,"THE TERRACE NURSING AND REHABILITATION CENTER",185103
102,"PASSAVANT RETIREMENT AND HEALT",395001
102,"RIDGEWOOD MANOR HEALTH AND REHABILITATION",115341
102,"ALBANY HEALTH CARE & REHABILITATION CENTER",155432
102,"HEARTLAND CARE AND REHABILITATION CENTER",265503
102,"REGENCY CARE OF ROGUE VALLEY",385064
102,"CEARU MEDICAL RESORT",375581
103,"GOOD SAMARITAN HOME & REHABILITATIVE CENTER",155561
103,"SAPPHIRE ESTATES REHAB CENTRE, LLC",035292
103,"ARKANSAS CONVALESCENT CENTER",045277
103,"AHC HARBOR VIEW",445428
103,"GREENBRIAR NURSING CENTER",255323
103,"EAMC LANIER NURSING HOME",015045
103,"RIVER HAVEN NURSING AND REHABILITATION CENTER",185272
103,"MIDLAND MEDICAL LODGE",676179
103,"BELTERRA HEALTH & REHAB",676367
103,"TIFFANY SQUARE",285087
103,"ADVENTHEALTH CARE CENTER ZEPHYRHILL NORTH",105986
103,"WINTER PARK CARE AND REHABILITATION",105332
103,"LUTHER MANOR COMMUNITIES",165513
103,"ABUNDANT CHRISTIAN LIVING COMMUNITY REHABILITATION",445483
103,"THE LAURENWOOD NURSING AND REHABILITATION",675806
103,"GREENVILLE GARDENS",675367
103,"NORRIS HEALTH AND REHABILITATION CENTER",445303
103,"AZALEA GARDENS NURSING CENTER",255233
103,"LANDIS HOMES",395797
103,"PLANTATION MANOR NURSING HOME",015015
103,"TLC NURSING CENTER",015422
103,"PRUITTHEALTH - SWAINSBORO",115533
103,"WATERFORD PLACE HEALTH CAMPUS",155678
103,"PARK PLACE",015084
103,"FLEETWOOD POST-ACUTE",425018
103,"HILLCREST HOME",045441
103,"COTTAGE OF THE SHOALS",015067
103,"EAST LAKE ARBOR",115482
103,"WESTVIEW HEALTH CARE CENTER",075078
103,"WILLIMANSETT CENTER WEST",225256
103,"WATERVIEW LODGE LLC, REHABILITATION & HEALTHCARE",225598
103,"BRIDGER REHAB AND CARE CENTER",275115
103,"GOSHEN HEALTHCARE COMMUNITY",535057
103,"CREST NURSING HOME",275122
103,"HIGHLAND CARE CENTER",465078
103,"MERCER NURSING AND REHABILITATION CENTER",515052
103,"WINDSOR THE RIDGE REHABILITATION CENTER",555060
103,"BELAIR HEALTHCARE AND REHABILITATION CENTER",395208
103,"WYOMISSING HEALTH AND REHABILITATION CENTER",395237
103,"FOUR CHAPLAINS NRSG CARE CTR",235467
103,"TRANSITIONS HEALTHCARE AUTUMN GROVE CARE CENTER",395248
103,"MARYWOOD NURSING CARE CENTER",235530
103,"CANYON WEST OF CASCADIA",135051
103,"MEDILODGE OF MONROE",235563
103,"WINDSOR WOODS REHAB AND HEALTHCARE CENTER",105568
103,"APERION CARE MARSEILLES",145295
103,"PARK FOREST CARE CENTER, INC.",06A172
103,"BRENTWOOD HEALTH AND REHABILITATION",115361
103,"ROSS MANOR",205064
103,"SIERRA REHABILITATION AND CARE COMMUNITY",065272
103,"NORTH PARK NURSING CENTER",155148
103,"WARR ACRES NURSING CENTER",375275
103,"CARROLL LUTHERAN VILLAGE",215133
103,"AVISTA NURSING AND REHAB",235139
103,"AUTUMN CARE OF STATESVILLE",345511
103,"MOUNTAIN VIEW COMMUNITY",305087
103,"AVENUE AT NORTH RIDGEVILLE",366477
103,"WATERS OF MARTINSVILLE, THE",155183
103,"SEATTLE MEDICAL POST ACUTE CARE",505311
103,"DEERFIELD NURSING & REHABILITATION CENTER",195393
103,"MAJESTIC CARE OF SOUTH BEND",155219
103,"WOODS HAVEN SR CITIZENS HOME",195249
104,"ASPEN TRACE HEALTH & LIVING COMMUNITY",155821
104,"PLEASANT VIEW NSG HOME",215268
104,"CARDINAL CARE STRATEGIES",155400
104,"CHRISTIAN HEALTH CENTER",185232
104,"LOCUST GROVE RETIREMENT VILLAGE",395350
104,"DAVIS HEALTH CARE CENTER",345160
104,"SIGNATURE HEALTHCARE AT SUMMIT MANOR REHAB & WELLN",185052
104,"OAKS AT AVON",105780
104,"MEADOWBROOK AT APPLETON",525264
104,"SOUTH HILLS REHABILITATION AND WELLNESS CENTER",395289
104,"LEGACY NURSING AND REHABILITATION",676174
104,"FORT WORTH WELLNESS & REHABILITATION",455457
104,PRUITTHEALTH-SEALEVEL,345182
104,"AVAMERE REHABILITATION OF BEAVERTON",385195
104,"OAKS - LIMESTONE, THE",115410
104,"AZLE MANOR HEALTH CARE AND REHABILITATION",676003
104,"SPIRITRUST LUTHERAN THE VILLAGE AT SPRENKLE DRIVE",395612
104,"SIGNATURE HEALTHCARE OF MONROE COUNTY REHAB & WELL",185168
104,"MEDILODGE OF MT PLEASANT",235490
104,"APERION CARE FAIRFIELD",146000
104,"PRUITTHEALTH - ATHENS HERITAGE",115509
104,"ATLANTIC MEMORIAL HEALTHCARE CENTER",055744
104,"RETIREMENT RANCHES INC.",325078
104,"THE JORDAN CENTER",185131
104,"CARTHAGE HEALTHCARE CENTER",455963
104,"ANN PEARL NURSING FACILITY",125048
104,"BRIAN CENTER HEALTH & REHAB HICKORY VIEWMONT",345080
104,"BROOKVIEW A VILLA CENTER",245186
104,"GIBSON HEALTH AND REHABILITATION",115613
104,"MEDICAL PARK WEST REHABILITATION & SKILLED CARE",375551
104,"TULSA NURSING CENTER",375389
104,"MAJESTIC CARE OF CARMEL",155618
104,"MANOR AT ST LUKE VILLAGE,THE",395636
104,"CREEKWOOD NURSING & REHABILITATION",185313
104,"TLC WEST NURSING AND REHABILITATION",455522
104,"COPPER TRACE HEALTH & LIVING COMMUNITY",155841
104,"GARDEN CITY HEALTHCARE CENTER",055185
104,"UNIVERSITY PARK REHABILITATION AND HEALTHCARE",155567
104,"COUNTRY CLUB CARE NURSING AND REHABILITATION",375495
104,"JEFFERSON HOUSE",075293
104,"FRIENDSHIP MANOR NURSING & REHAB CENTER",055964
104,"GALLAWAY HEALTH AND REHAB",445440
104,"LA HACIENDA DE PAZ REHABILITATION AND CARE CENTER",676419
104,"DEL ROSA VILLA",555195
104,"KALKASKA MEMORIAL HEALTH CENTER",235407
104,"CUMBERLAND TRACE HEALTH & LIVING COMMUNITY",155836
104,"ST. CAMILLUS POST-ACUTE AND REHABILITATION CENTER",105352
104,"OAKWOOD GARDENS CARE CENTER",055204
104,"PEAK RESOURCES -  GASTONIA",345494
104,"FOUR CORNERS REGIONAL CARE CENTER",465057
104,"APERION CARE HIGHWOOD",145936
104,"WAUNAKEE MANOR HEALTH CARE CENTER",525098
104,"THE MEDICAL RESORT AT WILLOWBROOK",676433
104,"OXLEY PARK HEALTH AND REHABILITATION",115387
104,"HAMPTON HOUSE REHABILITATION AND NURSING CENTER",395249
104,"PRINCETON NURSING & REHABILITATION",185316
104,"ROCKCASTLE HEALTH AND REHABILITATION CENTER",185246
104,"ELMWOOD NURSING & REHAB CENTER",145858
104,"NEWNAN HEALTH AND REHABILITATION",115138
104,"LIFE CARE CENTER OF RICHLAND",505070
104,"INNISFREE HEALTH AND REHAB, LLC",045302
104,"MAJESTIC CARE OF NEWBURGH",155670
104,"JACKSBORO HEALTHCARE CENTER",455808
104,"PARMA CARE CENTER",365758
104,"WOLFEBORO BAY CENTER",305083
104,"OAKRIDGE NURSING CENTER",375360
104,"HARBOUR HEALTH CENTER",105538
104,"SIGNATURE HEALTHCARE OF HART COUNTY REHAB & WELLNE",185381
104,"COMPLETE CARE AT BRACKENVILLE LLC",085042
104,"SUMNER PLACE",285002
104,"PARK RIDGE NURSING CENTER",105813
104,"TRUCARE LIVING CENTERS-COLUMBUS",676229
104,"TREMONT HEALTH CARE CENTER",225488
104,"SANILAC MEDICAL CARE FACILITY",235157
104,"VILLAGE PLACE HEALTH AND REHABILITATION CENTER",106072
104,"PELICAN POINTE HEALTH AND REHABILITATION CENTER",065278
104,"AFFINITY HEALTHCARE CENTER",056166
104,"EATONTON HEALTH AND REHABILITATION",115595
104,"BELL MINOR HOME, THE",115020
104,"CARE MANOR NURSING AND REHAB",045351
104,"AASE HAUGEN HOME",165178
104,"FAITH HEALTHCARE CENTER",425009
104,"FALLS VILLAGE SKILLED NURSING & REHABILITATION",366222
104,"THE PREMIER SNF OF ALICE",676469
104,"BAYOU CHATEAU NURSING CTR",195546
104,"WILLOW TREE HEALTHCARE CENTER",515156
104,"FORTUNA REHABILITATION AND WELLNESS CENTER, LP",056361
104,"VILLA ST VINCENT",245484
104,"AVANTE AT INVERNESS INC",105308
104,"CARE CENTER THE",195537
104,"CAPITAL CITY GARDENS REHABILITATION AND NURSING CE",365315
104,"CORN HERITAGE VILLAGE AND REHAB",375409
104,"APERION CARE TOLUCA",145413
104,"NHC HEALTHCARE, COOKEVILLE",445110
104,"MONUMENT REHABILITATION AND NURSING CENTER",455715
104,"LYNN HAVEN HEALTH AND REHABILITATION",115474
104,"VANCOUVER SPECIALTY AND REHAB CARE",505269
104,"HAVEN OF GLOBE",035233
104,"CHESTERFIELD CONVALESCENT CENTER",425302
104,"GOOD SAMARITAN SOCIETY -- LOVELAND VILLAGE",065139
104,"HAVEN OF LAKE HAVASU",035240
104,"PRUITTHEALTH- ESTILL",425315
104,"ST ANDREWS HEALTHCARE",045313
104,"ST LUKE'S LIVING CENTER",195631
104,"DUNEDIN CARE CENTER",105350
104,"OREGON LIVING AND REHABILITATION CENTER",145476
104,"OHIO LIVING BRECKENRIDGE VILLAGE",365581
104,"AVOYELLES MANOR NURSING HOME",195580
104,"CONTINUING CARE AT BROOKSBY VILLAGE",225767
104,"SILVER OAKS HEALTH AND REHABILITATION",045173
104,"MAJESTIC CARE OF TERRE HAUTE",155143
104,"OAK HAVEN COMMUNITY CARE CENTER",195575
104,"RAMONA REHABILITATION AND POST ACUTE CARE CENTER",056214
105,"GRANCELL VILLAGE OF THE JEWISH HOMES FOR THE AGING",555137
105,"LARAMIE CARE CENTER",535043
105,"MONTEVISTA REHABILITATION AND SKILLED CARE",375540
105,"SPANG CREST MANOR",395365
105,"CARE AND REHABILITATION CENTER AT GLACIER HILLS",235223
105,"PROMEDICA SKILLED NURSING & REHAB ( CEDAR RAPIDS)",165017
105,"BROADWAY MANOR NURSING HOME",375146
105,"HUTSONWOOD AT BRAZIL",155503
105,"STANFORD COURT SKILLED NURSING & REHAB CENTER",555290
105,"WESTMINSTER PLACE",145026
105,"MONTANA VETERANS HOME N H",275100
105,"MITCHELL'S NURSING HOME, INC",045454
105,"THE HIGHLANDS AT OWASSO",375558
105,"VILLAGECARE REHABILITATION AND NURSING CENTER",335027
105,"POLARIS REHABILITATION AND CARE CENTER",535025
105,"ST GERTRUDES HEALTH & REHABILITATION CENTER",245610
105,"LAKEVIEW NURSING CENTER",255182
105,"GREENFIELD REHAB AND NURSING CENTER",235433
105,"CASCADE TERRACE",385187
105,"PORTLAND HEALTH & REHABILITATION CENTER",385228
105,"STEUBEN CENTER FOR REHABILITATION AND HEALTHCARE",335309
105,"REGENCY HERMISTON NURSING & REHAB CENTER",385263
105,"MARRERO HEALTHCARE CENTER",195336
105,"MEADOWVIEW HEALTHCARE AND REHAB",045341
105,"GASSVILLE THERAPY AND LIVING",045218
105,"MONTICELLO HOUSE",265716
105,"CYPRESS WOODS CARE CENTER",675556
105,"SCHOWALTER VILLA",175386
105,"CCC OF WEST GREEN BAY",525232
105,"ELIM WELLSPRING",245494
105,"BEEBE RETIREMENT CENTER, INC.",045304
105,"PRAIRIE ROSE HEALTH CARE CTR",145411
105,"LAKELAND NURSING AND REHABILITATION CENTER LLC",255116
105,"PROMEDICA SKILLED NURSING & REHAB (DAVENPORT)",165033
105,"GRAYS HARBOR HEALTH & REHABILITATION CENTER",505016
105,"MEDILODGE OF FRANKENMUTH",235175
105,"ST FRANCIS OF BELLINGHAM",505296
105,"CONWAY HEALTHCARE AND REHABILITATION CENTER",045245
105,"FAIRLAWN HAVEN",366290
105,"COLONIAL MANOR NURSING & REHABILITATION HOME",195394
105,"GENERAL BAPTIST NURSING HOME OF PIGGOTT",045178
105,"MOUNTAIN VIEW HEALTHCARE",265412
105,"CHARLOTTESVILLE HEALTH & REHABILITATION CENTER",495178
105,"BETH HAVEN NURSING HOME",265108
105,"PIONEER CARE CENTER",245463
105,"HERITAGE SQUARE HEALTH CARE CENTER",525549
105,"GOOD SAMARITAN HEALTH CARE CTR",505348
105,"KINGWOOD SKILLED NURSING AND THERAPY",375155
105,"GULF COAST VILLAGE",105672
105,"ST JAMES HOUSE OF BAYTOWN",675999
105,"RICHMOND PINES HEALTHCARE AND REHABILITATION CENTE",345293
105,"RIVERPOINT CREST NURSING AND REHABILITATION CENTER",345211
105,"BENEDICTINE HEALTH CENTER INNSBRUCK",245310
105,"AUTUMN LAKE HEALTHCARE AT ALICE MANOR",215215
105,"REHABILITATION CENTER OF HAMPTON",165354
105,"ARIA OF WAUKESHA",525490
105,"KULA HOSPITAL",125003
105,"MARYVILLE LIVING CENTER",265354
105,"JERSEY SHORE POST ACUTE REHABILITATION AND NURSING",315056
105,"WILLOW CARE NURSING HOME",265335
105,"WILLOWS HEALTH AND REHAB CTR",365670
105,"BAY VILLA HEALTHCARE CENTER",455582
105,"ASH FLAT HEALTHCARE AND REHABILITATION CENTER",045155
105,"BRADENTON HEALTH CARE",106017
105,"ACCORDIUS HEALTH AT GREENSBORO, LLC",345014
105,"GLASTONBURY HEALTH CARE CENTER",075316
105,"TABOR HILLS HEALTH CARE FAC",145840
105,"WORTHINGTON HEALTHCARE CENTER",515047
105,"SUITES AT SOMEREN GLEN CARE CENTER, THE",065345
105,"ALLEGHANY HEALTH AND REHAB",495141
105,"PREMIER ESTATES OF DUBLIN, LLC",115495
105,"WHITTIER PACIFIC CARE CENTER",055764
105,"BRUCE MCCANDLESS CO STATE VETERANS NURSING HOME",065394
105,"HUNTSVILLE HEALTH & REHABILITATION, LLC",015440
105,"SEAL ROCK HEALTH CARE",205103
105,"THE SPRINGS SKILLED NURSING AND THERAPY",375159
105,"APERION CARE KOKOMO",155064
105,"COURT MANOR HEALTH SERVICES",525328
105,"PURCELL CARE CENTER",375286
105,"WALDRON NURSING AND REHAB",045383
105,"ROSE BLUMKIN JEWISH HOME",285059
105,"CRIMSON HEALTH AND REHAB, LLC",015037
105,"TISHOMINGO MANOR",255218
105,"IMPERIAL CREST HEALTH CARE CENTER",555719
105,"HERMITAGE NURSING AND REHABILITATION",395231
105,"BRIDGEMOOR OF SAN ANTONIO",676447
105,"BROKEN BOW NURSING HOME",375165
105,"SIGNATURE HEALTHCARE OF ORANGE PARK",105381
105,"HEATHER HILL HEALTHCARE CENTER",105343
105,"RIVERDALE REHAB AND CARE COMMUNITY OF BRIGHTON",065378
105,"EFFINGHAM CARE & REHABILITATION CENTER",115106
105,"REHABILITATION CENTER AT SANDALWOOD,THE",065292
105,"TOUCHPOINTS AT FARMINGTON",075251
105,"SYMPHONY AT THE TILLERS",146034
105,"VALLEY SPRINGS REHABILITATION AND HEALTH CENTER",045138
105,"WINNIE L LTC PARTNERS INC",676089
105,"LAKEWOOD A CONTINUING CARE CENTER",205138
106,"MOUNTAIN TOP HEALTHCARE AND REHABILITATION  CENTER",395542
106,"VISTA LIVING OF VERNON",676404
106,"LANDMARK OF ELKHORN CITY REHABILITATION AND NURSIN",185230
106,"GOOD SAMARITAN SOCIETY - EUGENE VILLAGE",385147
106,"MN VETERANS HOME FERGUS FALLS",245636
106,"COMMUNITY SUBACUTE AND TRANSITIONAL CARE CENTER",055258
106,"PIKEVILLE NURSING AND REHAB CENTER",185094
106,"LANDMARK OF LAUREL CREEK REHABILITATION AND NURSIN",185293
106,"VILLAGE HEALTH CARE",385068
106,"SARAH REED SENIOR LIVING",395206
106,"MOUNT VERNON HEALTH CARE CENTER",14E812
106,"OAKWOOD HEIGHTS OF PRESBYTERIAN SENIORCARE",395502
106,"COTTONWOOD CREEK HEALTHCARE COMMUNITY",675281
106,"LUTHER ACRES MANOR",395406
106,"SAINT JOSEPH VILLA",395278
106,"KINZUA HEALTHCARE AND REHABILITATION CENTER",395363
106,"HOPKINS CENTER",395342
106,"ROSECRANS CARE CENTER",055072
106,"MERIDIAN REHABILITATION AND HEALTH CARE CENTER",175274
106,"BRADY WEST REHAB & NURSING",676034
106,"GOOD SAMARITAN SOCIETY - BETHANY",245500
106,"HOLLENBECK PALMS",055115
106,"PARK PLACE HEALTHCARE AND REHAB",375582
106,"KEENE  CENTER, GENESIS HEALTHCARE",305051
106,"DANVILLE CENTRE FOR HEALTH & REHABILITATION",185127
106,"AHC MT JULIET",445439
106,"MAPLE PARK VILLAGE",155199
106,"FLESHERS FAIRVIEW HEALTH CARE",345413
106,"HIGHLAND HOUSE REHABILITATION AND HEALTHCARE",345353
106,"SUNNY ACRES NURSING HOME",146068
106,"HAVEN OF SAFFORD",035172
106,"FAHRNEY-KEEDY MEMORIAL HOME",215337
106,"CORYELL HEALTH REHABLIVING AT THE MEADOWS",675886
106,"SENATOBIA HEALTHCARE & REHAB",255302
106,"PAVILION AT GLACIER VALLEY",525461
106,"DESERT WILLOW HEALTH AND REHABILITATION CENTER",065229
106,"DESERT BLOSSOM HEALTH & REHAB CENTER",035164
106,"WINDSOR PLACE",675755
106,"LITTLE VILLAGE NRSG & RHB CTR",146018
106,"LAUREL MANOR HEALTHCARE AND REHABILITATION CENTER",315008
106,"PINEVILLE REHABILITATION AND LIVING CTR",345415
106,"SPRING GROVE REHABILITATION AND HEALTHCARE CENTER",315005
106,"VERO HEALTH & REHAB OF SYLVA",345302
106,"AUTUMN LAKE HEALTHCARE AT BRIDGEPARK",215195
106,"NHC HEALTHCARE, FARRAGUT",445415
106,"PELICAN HEALTH AT ASHEVILLE",345418
106,"SIGNATURE HEALTHCARE OF KINSTON",345365
106,"FOUNTAINBLEAU NURSING CENTER",265654
106,"BURLINGTON HOUSE REHAB & ALZHEIMER'S CARE CENTER",365892
106,"LINDSAY NURSING & REHAB",375206
106,"CASA BONITA CONVALESCENT HOSPITAL",056291
106,"ST ANDREW'S AT FRANCIS PLACE",265195
106,"FOCUSED CARE AT HOGAN PARK",675910
106,"HIALEAH SHORES NURSING AND REHAB CENTER",105511
106,"THE VILLA AT SILVERBELL ESTATES",235396
106,"FOUNDERS PLAZA NURSING & REHAB",676248
106,"VINTAGE HEALTH CARE CENTER",675939
106,"INTEGRITY HC OF WOOD RIVER",145655
106,"ACCOLADE HC OF PAXTON ON PELLS",145603
106,"ALTOONA NURSING AND REHABILITATION CENTER",165162
106,"SNYDER VILLAGE",145596
106,"SAN ANTONIO RESIDENCE AND REHABILITATION CENTER",455742
106,"PROVIDENCE NURSING AND REHABILITATION CENTER",315124
106,"SOMERSET SENIOR LIVING AT PINE HILLS",045189
106,"CHATEAU AT MOORINGS PARK, THE",105396
106,"HERITAGE CARE CENTER",465097
106,"ST CLARA'S REHAB & SENIOR CARE",145720
106,"SHEFFIELD MANOR NURSING & REHAB CENTER",235492
106,"LODGE, THE",115552
106,"APPLE REHAB SHELTON LAKES",075300
106,"PALO PINTO NURSING CENTER",455961
106,"QUEEN ANNE NURSING HOME, INC",225254
106,"JFK HARTWYCK AT CEDAR BROOK",315101
106,"COMPLETE CARE AT HILLSIDE LLC",085013
106,"THE VILLA AT TEXARKANA",675966
106,"KENTMERE REHABILITATION AND HEALTHCARE CENTER",085001
106,"SIGNATURE HEALTHCARE AT PARKWOOD",155378
106,"KEYSTONE CENTER",225355
106,"HILLCREST HOME",145949
106,"MAGNOLIA MANOR - ROCK HILL",425165
106,"REGENCY AT THE PARK",505075
106,"DUNKLAU GARDENS",285119
106,"GOOD SAMARITAN SOCIETY - MILLARD",285098
106,"BLUE HERON HEALTH AND REHABILITATION",106147
106,"SOUTHERN HILLS REHABILITATION CENTER",375172
106,"LANDMARK OF MIDWEST CITY REHABILITATION AND NURSIN",375252
106,"SEMINOLE CARE AND REHABILITATION CENTER",375418
106,"RAINBOW HEALTH CARE COMMUNITY AND RAINBOW ASSISTED",375320
106,"ACCORDIUS HEALTH AT LEXINGTON",345011
106,"NHC HEALTHCARE, COLUMBIA",445109
106,"MERIDIAN CARE MONTE VISTA",455450
106,"APERION CARE MORTON VILLA",145248
106,"HURST PLAZA NURSING & REHAB",455850
106,"FROH COMMUNITY HOME",235345
106,"HERITAGE HEALTH-CHILLICOTHE",145058
106,"MELROSE HEALTHCARE",225329
106,"TIMBERLANE HEALTH & REHABILITATION",045416
106,"CEDAR VIEW REHABILITATION AND HEALTHCARE CENTER",225333
107,"MEDILODGE OF MIDLAND",235284
107,"LAURELS OF DEFIANCE  THE",365389
107,"WILDEWOOD SKILLED NURSING AND THERAPY",375383
107,"SHADESCREST HEALTH CARE CENTER",015114
107,"PENNSYLVANIA SOLDIERS AND SAILORS HOME",39A434
107,"SENECA PLACE",185456
107,"PARKWOOD HEALTHCARE COMMUNITY",675565
107,"PROMEDICA SKILLED NSG & REHAB KINGSFORD",235267
107,"THE VILLAGE AT HERITAGE OAKS",675581
107,"CAMELBACK POST ACUTE CARE AND REHABILITATION",035088
107,"CITADEL CARE CENTER-KANKAKEE",145043
107,"HANNAH B G SHAW HOME",225547
107,"HEARTLAND LIVING & REHAB AT THE MOSES H CONE MEM H",345391
107,"MEMORIAL MANOR NURSING HOME",115711
107,"GOOD SAMARITAN SOCIETY NORTHWOOD RETIREMENT COMM",155282
107,"UNC REX REHAB & NURSING CARE CENTER OF APEX",345508
107,"TEANECK NURSING CENTER",315037
107,"PRESBYTERIAN VILLAGE",115490
107,"OAKRIDGE GARDENS NUR CTR, INC",525463
107,"MILWAUKEE CATHOLIC HOME",525635
107,"THE BLUFFS REHABILITATION AND HEALTHCARE CENTER",255140
107,"WAHIAWA GENERAL HOSPITAL",125015
107,"FRIENDSHIP VILLA",275081
107,"NMMC BALDWYN NURSING FACILITY",255161
107,"AZALEALAND NURSING HOME",115534
107,"ST FRANCIS HOME",525595
107,"GALTIER A VILLA CENTER",245340
107,"THE HEALTH CENTER AT RICHLAND PLACE",445166
107,"LAKESIDE HEALTH CENTER",105268
107,"ROCKLEDGE HEALTH AND REHABILITATION CENTER",105251
107,"COVENANT VILLAGE OF GREEN TOWNSHIP",366399
107,"MERIDIAN CARE OF ALICE",455455
107,"BRIA OF GENEVA",146067
107,"MILLER'S MERRY MANOR",155574
107,"LUTHERAN HOME, THE",145768
107,"TRANSITIONAL HEALTH SERVICES OF KANNAPOLIS",345258
107,"GROVE AT LATROBE, THE",395892
107,"BAYWIND VILLAGE SKILLED NURSING & REHAB",675323
107,"GOODWILL MENNONITE HOME, INC.",215250
107,"LIBERTY COMMONS N&R CTR OF COLUMBUS CTY",345207
107,"YORK HEALTHCARE & WELLNESS CENTRE",055664
107,"QHC FORT DODGE VILLA , LLC",165265
107,"MT OLYMPUS REHABILITATION CENTER",465006
107,"ACTORS FUND HOME, THE",315377
107,"CAROLINA CARE HEALTH AND REHABILITATION",345255
107,"VILLA ROSA NURSING AND REHABILITATION, LLC",215350
107,"SIGNATURE HEALTHCARE AT COLLEGE PARK",105387
107,"COLONIAL PINES HEALTHCARE CENTER",675358
107,"WESTLAKE LODGE HEALTH AND REHABILITATION CENTER",065212
107,"SKLD MUSKEGON",235004
107,"FALCON HEIGHTS HEALTH AND REHABILITATION CENTER",065168
107,"SIENA SKILLED NURSING AND REHABILITATION CENTER",555744
107,"SKLD IONIA",235032
107,"SANDGATE GARDENS REHAB AND NURSING CENTER",105382
107,"NHC HEALTHCARE, SPRINGFIELD",445088
107,"SEABREEZE NURSING AND REHABILITATION",675222
107,"THE EPISCOPAL CHURCH HOME",185310
107,"THE GARDENS",375408
107,"CITADEL OF BOURBONNAIS,THE",145536
108,"GARDENS HEALTH & REHABILITATION CENTER, THE",105822
108,"MOORE-FEW CARE CENTER",265110
108,"THE TIMBERS OF CASS COUNTY",235652
108,"EXCELSIOR SPRINGS NURSING & REHAB",265821
108,"HERITAGE COURT POST ACUTE OF SCOTTSDALE",035083
108,"CLIFTON SPRINGS HOSPITAL AND CLINIC EXTENDED CARE",335361
108,"CASA PROMESA",335780
108,"MARSHWOOD CENTER",205072
108,"LAURIE CARE CENTER",265737
108,"CEDARGATE HEALTHCARE",265205
108,"KINDRED HOSPITAL - LAS VEGAS (FLAMINGO) - SNF/DP",295087
108,"BRIGADIER GENERAL WENDELL H GILBERT TN STATE VETER",445524
