Beds,Provider,"Federal Number"
60,"MAGNOLIA SENIOR CARE, LLC",255275
60,"SOUTH SHORE NURSING AND REHABILITATION",185282
60,"THE SARAH ROBERTS FRENCH HOME",45E629
60,"MADONNA MANOR",185241
60,"CHRISTIAN EXTENDED CARE & REHABILITATION",265174
60,"UNION CO HEALTH AND REHAB CENTER, INC",255312
60,"OZARK REHABILITATION & HEALTH CARE CENTER",265178
60,"RAINBOW TERRACE CARE CENTER",37E204
60,"NORTH POINTE HEALTH & REHABILITATION",255340
60,"TUNICA COUNTY HEALTH & REHAB, LLC",255334
60,"ARRINGTON LIVING CENTER",255331
60,"DINWIDDIE HEALTH AND REHAB CENTER",495398
60,"MARTHA COKER GREEN HOUSE HOME",255327
60,"SUNSHINE HEALTH CARE, INC",255319
60,"COBBLESTONE CROSSINGS HEALTH CAMPUS",155772
60,"J G ALEXANDER NURSING CENTER",255318
60,"WASHINGTON CARE CENTER",255314
60,"BEDFORD CARE CENTER OF PICAYUNE",255343
60,"PORTAGEVILLE HEALTH CARE CENTER",265549
60,"LEAKESVILLE REHABILITATION AND NURSING CENTER, INC",255179
60,"GREENVILLE HEALTH CARE CENTER",265547
60,"OTTERBEIN GAHANNA",366430
60,"CASSVILLE HEALTH CENTER FOR REHAB AND HEALTHCARE",265460
60,"COMPERE NH INC",255249
60,"ASPIRE SENIOR LIVING GERALD",265440
60,"REST HAVEN HEALTH AND REHABILITATION",255247
60,"BLOOMFIELD LIVING CENTER",265451
60,"MT VERNON PLACE CARE CENTER, INC",265452
60,"CHICKASHA NURSING CENTER, INC",375541
60,"BILLDORA SENIOR CARE",255243
60,"RIVERVIEW NURSING CENTER",265434
60,"HELMWOOD HEALTHCARE CENTER",185183
60,"PRUITTHEALTH - SUNRISE",115668
60,"BEARE MANOR",375387
60,"REHABILITATION CENTER OF ALLISON",165336
60,"BROOKESTONE VIEW",285297
60,"HUBBARD CARE CENTER",165335
60,"FULTON NURSING AND REHABILITATION, LLC",185047
60,"HOLTON MANOR",525541
60,"MS CARE CENTER OF DEKALB",255251
60,"HUMPHREYS CO NURSING CENTER",255259
60,"GOOD SAMARITAN SOCIETY -- LAKE FOREST VILLAGE",455685
60,"WINDHAM HOUSE OF HATTIESBURG",255265
60,"MAPLE LAWN NURSING AND REHABILITATION",375496
60,"MEADVILLE CONVALESCENT HOME",255213
60,"HERITAGE HALL NURSING CENTER",265385
60,"BRENT B TINNIN MANOR",265472
60,"GRANBY HOUSE",265468
60,"CALIFORNIA CARE CENTER",265396
60,"PONTOTOC HEALTH & REHAB CENTER",255270
60,"VAN HEALTHCARE",455856
60,"BUFFALO PRAIRIE CENTER FOR REHAB AND HEALTHCARE",265471
60,"LAURELWOOD COMMUNITY LIVING CENTER",255262
60,"MEMORY CARE CENTER AT EMERALD",375553
60,"DIXON NURSING & REHAB",265418
60,"COUNTRY VIEW NURSING FACILITY, INC",265419
60,"APPLE RIDGE CARE CENTER",265420
60,"WESTVIEW NURSING HOME",265423
60,"HILLTOP MANOR HEALTH AND REHABILITATION CENTER",255260
60,"WESTWOOD NURSING AND REHABILITATION CENTER",105395
60,"BANGOR NURSING & REHABILITATION CENTER",205020
60,"MARSHALL NURSING AND REHABILITATION COMMUNITY",235174
60,"PINES REHAB & HEALTH CTR",475044
60,"CAMERON NURSING AND REHABILITATION CENTER",515125
60,"BETHANY HOME - BRANDON",435130
60,"MEADOWBROOK ACRES",515134
60,"CENTRACARE HEALTH SYSTEM - LONG PRAIRIE",245244
60,"MANSFIELD PLACE",515129
60,"VILLAGE CARE AND REHABILITATION CENTER, THE",065367
60,"STONE PEAR PAVILION",515130
60,"ANSTED CENTER",515133
60,"GOOD SAMARITAN SOCIETY - ST MARTIN VILLAGE",435134
60,"BETHEL HEALTH CARE CENTER",175402
60,"THE REUTLINGER COMMUNITY",055534
60,"VI AT LAKESIDE VILLAGE",105968
60,"RETREAT AT WELLMORE OF DANIEL ISLAND",425414
60,"STRATFORD COURT OF BOCA RATON",105851
60,"APPLEWOOD ESTATES",315292
60,"AUTUMN CARE OF NASH",345514
60,"KITTSON MEMORIAL HEALTHCARE CENTER",245247
60,"CORE OF DALE",155270
60,"WOODLAND COUNTRY MANOR INC",366109
60,"CAPSTONE HEALTHCARE ESTATES AT VETERANS MEMORIAL",676252
60,"PAONIA CARE AND REHABILITATION CENTER",065251
60,"HAMILTON MEMORIAL REHAB & HCC",146146
60,"ESTELLINE NURSING AND CARE CENTER",435099
60,"WESTMINSTER WOODS ON JULINGTON CREEK",105901
60,"POCAHONTAS MANOR",165461
60,"PINELLAS POINT NURSING AND REHAB CENTER",105878
60,"HOMESTEAD VILLAGE, INC",395720
60,"THE OAKS AT BELMONT",235727
60,"JOHNSON CNTR/FALCONS LANDING",495312
60,"MONTGOMERY GENERAL ELDERLY CARE",515152
60,"CLAY HEALTH CARE CENTER",515142
60,"FAYETTE NURSING AND REHABILITATION CENTER",515153
60,"GOOD SAMARITAN SOCIETY-FLORIDA LUTHERAN",105937
60,"ECUMEN LAKESHORE",245215
60,"STONERISE WELLSBURG",515123
60,"MILLER'S MERRY MANOR",155274
60,"MADISON HEALTH AND REHABILITATION CENTER",105807
60,"MAYFLOWER HOME",165481
60,"SUGAR CREEK REHABILITATION AND CONVALESCENT CENTER",155254
60,"E.A. HAWSE NURSING AND REHABILITATION CENTER",515173
60,"MABANK NURSING HOME",676458
60,"ELMS RETIREMENT VILLAGE INC",366118
60,"CROSSINGS CARE CENTER",105835
60,"GOLDEN PEAKS CENTER",065257
60,"INN AT QUAIL HAVEN VILLAGE",345518
60,"LINCOLN NURSING AND REHABILITATION CENTER",515171
60,"SUWANNEE VALLEY NURSING CENTER",105825
60,"MOUNT JOSEPH SENIOR VILLAGE LLC",175420
60,"WAYNE NURSING AND REHABILITATION CENTER",515168
60,"COMPLETE CARE AT PHILLIPSBURG, LLC",315311
60,"ROHR HOME, THE",105823
60,"RIVER LANDING AT SANDY RIDGE",345528
60,"THREE RIVERS HEALTH & REHAB CENTER",495303
60,"PAVILION AT JACKSONVILLE, THE",105826
60,"TWIN OAKS HEALTH AND REHAB",175533
60,"AVAMERE TRANSITIONAL CARE OF PUGET SOUND",505529
60,"ALLEGRIA AT THE FOUNTAINS",315297
60,"WEBSTER NURSING AND REHABILITATION CENTER",515165
60,"EDGEHILL NURSING AND REHAB CEN",395757
60,"DAVENPORT CARE CENTER",105777
60,"WHITESTONE  A MASONIC AND EASTERN STAR COMMUNITY",345506
60,"MONTICELLO CARE CENTER",105802
60,"CARETEL INNS OF LINDEN",235646
60,"EVERGREEN NURSING HOME",065234
60,"RANCH HOUSE SENIOR LIVING LLC",175562
60,"SUNNYSIDE MANOR",315354
60,"THE OAKS AT BYRON CENTER",235639
60,"CARETEL INNS OF TRI-CITIES",235635
60,"WYOMING NURSING AND REHABILITATION CENTER",515164
60,"AVANTARA MILBANK",435009
60,"WESTERN PRAIRIE SENIOR LIVING LLC",175559
60,"SPRENGER HEALTHCARE OF BLUFFTON",425415
60,CROSSLANDS,395388
60,"WRIGHTS HEALTHCARE AND REHABILITATION CENTER",105849
60,"KNOPP NURSING & REHAB CENTER INC",675740
60,"WOODMONT HEALTH CAMPUS",155682
60,"HILL COUNTRY NURSING AND REHAB",675980
60,"ENGLISH VALLEY NURSING CARE CENTER",165456
60,"HEGG MEMORIAL HEALTH CENTER",16E637
60,"THE LAURELS OF SUMMIT RIDGE",345438
60,"SHADY LANE GLOUCESTER CO HOME",315405
60,"PARKWAY HILLS NURSING & REHABILITATION",055078
60,"VIBRALIFE OF EL PASO REHABILITATION CENTER",676428
60,"ALGONA MANOR CARE CENTER",165504
60,"PINNACLE PARK NURSING & REHAB CENTER",175184
60,"MAYFLOWER HEALTHCARE CENTER",105720
60,"HILLSVILLE HEALTH & REHAB CENTER",495187
60,"BRYAN HEALTH AND REHAB",345431
60,"CITIZENS MEDICAL CENTER LTCU",175554
60,"VALLEY VIEW HEALTH CAMPUS",365841
60,"LAMAR ESTATES, LLC",065294
60,"MASONIC VILLAGE AT LAFAYETTE HILL",395818
60,"HUDSON HILLS SENIOR LIVING, LLC",315525
60,"HERITAGE HALL DILLWYN",495317
60,"THREE RIVERS HEALTH AND REHAB",345404
60,"LAKEVIEW MANOR HEALTHCARE CENTER",235515
60,"UNITED METHODIST COMMUNITIES AT COLLINGSWOOD",315404
60,"RICHMOND HEALTHCARE & REHAB CENTER",175444
60,"MAPLES NURSING HOME",515186
60,"REGENCY OAKS HEALTH CENTER",105744
60,"MILLER'S MERRY MANOR",155573
60,"GREENLEAF HEALTH CAMPUS",155783
60,PORTAGEPOINTE,235624
60,"OAK GROVE HEALTH CARE CENTER",345464
60,"THE HAVEN AT BRANDERMILL WOODS",495183
60,"UNITED METHODIST COMMUNITIES AT BRISTOL GLEN",315439
60,"BAYVIEW NURSING & REHAB CENTER",345465
60,"STONEBRIDGE HEALTH & REHABILITATION CENTER",395785
60,"THE LODGE AT WELLMORE- TEGA CAY",425407
60,"AULTMAN TRANSITIONAL CARE CENTER",366074
60,"STRATFORD HEALTHCARE CENTER",495166
60,"MERCY HEALTH SERVICES",525414
60,"UNITED METHODIST COMMUNITIES AT THE SHORES",315394
60,"CARETEL INNS OF BRIGHTON",235615
60,"KENEDY HEALTH & REHABILITATION",676173
60,"EASLEY PLACE-A CONTINUUM OF CARE COMMUNITY",425409
60,"IVA POST-ACUTE",425317
60,"LEDGEWOOD MANOR",205137
60,"KENDAL  AT LEXINGTON",495034
60,"THE MERRIMAN",365859
60,"BALDWIN HEALTHCARE & REHAB CENTER, LLC",175338
60,"HALSTEAD HEALTH AND REHABILITATION CENTER",175446
60,"ALHAMBRA HEALTH AND REHABILITATION CENTER",105712
60,"SAINT JOSEPH CARE CENTER",365904
60,"ABERDEEN VILLAGE",175448
60,"CLEARWATER HEALTH & REHABILITATION OF CASCADIA",135048
60,"MONTE VISTA ESTATES, LLC",065291
60,"FORREST OAKES HEALTHCARE CENTER",345442
60,"ASPIRE OF ESTHERVILLE",165523
60,"SPIRITRUST LUTHERAN THE VILLAGE AT GETTYSBURG",395647
60,"SHAIRE NURSING CENTER",345483
60,"SOLARIS SENIOR LIVING NORTH NAPLES",105790
60,"VETERANS HOME OF CALIFORNIA - REDDING",555891
60,"WILLAPA HARBOR HEALTH AND REHAB",505349
60,"STONERISE BRIDGEPORT",515141
60,"NORVIEW HEIGHTS REHABILITATION AND NURSING",495309
60,"ALEXANDRIA PLACE",345441
60,"SHINNERY OAKS COMMUNITY",676259
60,"HERITAGE HALL  FRONT ROYAL",495301
60,"HURON WOODS NURSING CENTER",235592
60,"POWDERSVILLE POST-ACUTE",425298
60,COUNTRYSIDE,345390
60,"STONERISE LINDSIDE",515188
60,"MEDINA MEADOWS REHAB AND NURSING CENTRE",365774
60,"VALLEY INN, THE",065306
60,"THE LAURELS OF KETTERING",365773
60,"GRANGEVILLE HEALTH & REHABILITATION CENTER",135080
60,"HERITAGE GARDENS HEALTH AND REHABILITATION CENTER",175333
60,"CANON LODGE CARE CENTER",065217
60,"LAURIE ANN NURSING HOME",365855
60,"APPOMATTOX HEALTH & REHABILITATON CENTER",495188
60,"ALLEGIANT WELLNESS AND REHAB",676452
60,"ARGENTINE CARE CENTER",235584
60,"CHIPOLA HEALTH AND REHABILITATION CENTER",105729
60,"WELLMORE OF LEXINGTON, LLC",425412
60,"REGENCY HEALTH AND REHABILITATION CENTER",495189
60,"FOX SUBACUTE AT CLARA BURKE",395847
60,"LAFAYETTE NURSING AND REHABILITATION CENTER",105963
60,"LISNER LOUISE DICKSON HURTHOME",095025
60,"ACCORDIUS HEALTH AT MONROE",345345
60,"WESTMINSTER AT LAKE RIDGE",495280
60,"THE ARBORS",676085
60,"MEDICALODGES GODDARD",175294
60,"PINE RIDGE EXTENDED CARE CENTER",065366
60,"VILLAGE ON THE GREEN",105556
60,"NEWTON PRESBYTERIAN MANOR",175302
60,"BRONTE HEALTH AND REHAB CENTER",675681
60,"EUREKA NURSING CENTER",175287
60,"ALLENDALE NURSING AND REHABILITATION COMMUNITY",235450
60,"CARLYLE SENIOR CARE OF FOUNTAIN INN",425168
60,"EAST PARK CARE CENTER",365731
60,"MORADA TEMPLE",676364
60,"TABOR MANOR CARE CENTER",165546
60,"ARKANSAS CITY PRESBYTERIAN MANOR",175309
60,"SENIOR CITIZENS HOME",345316
60,"MISSION HEALTHCARE AT RENTON",505532
60,"OAK HILL REHABILITATION AND NURSING CARE CENTER",335225
60,"EMPORIA PRESBYTERIAN MANOR",175304
60,"DEL RIO NURSING AND REHABILITATION CENTER",675677
60,"CONNECTICUT BAPTIST HOMES, INC",075352
60,"VISTA CENTER OF BOARDMAN",365760
60,"COLUMBINE COMMONS HEALTH AND REHAB LLC",065410
60,"LUTHER CREST NURSING FACILITY",395591
60,"GLADWIN NURSING AND REHABILITATION COMMUNITY",235335
60,"LONGWOOD AT OAKMONT",395882
60,"SANDY RIDGE CENTER FOR REHABILITATION AND HEALING",105552
60,"LAUREL VIEW VILLAGE",395891
60,"MERCY LIVING CENTER",335220
60,"MONROE CARE CENTER",165562
60,"BISHOPS GLEN RETIREMENT CENTER",105526
60,"COLONIAL HEALTHCARE",205113
60,"SALINA PRESBYTERIAN MANOR",175300
60,"WEST RIDGE CARE CENTER",165567
60,"NEWARK MANOR NURSING HOME INC",335219
60,"VALLEY VIEW HEALTH CARE CENTER, INC",065347
60,"ESKRIDGE CARE AND REHAB",175455
60,"VISTA WOODS CARE CENTER",165549
60,"CHESTERFIELDS HEALTH CARE CENTER",075028
60,"QUAKER HILL MANOR",175470
60,"ILLINI HERITAGE REHAB & HC",146017
60,"WILLOWBEND LIVING CENTER",155549
60,"VI AT LA JOLLA VILLAGE",555793
60,"APPLE REHAB CLIPPER",415120
60,"GREENRIDGE POST ACUTE",056457
60,"MOUNTAIN VISTA HEALTH PARK",345196
60,"RIO GRANDE INN",065399
60,"KANSAS CHRISTIAN HOME",175467
60,"CANTERBURY TOWERS INC",105326
60,"JOLLEY ACRES HEALTHCARE CENTER",425055
60,"CHAMBERS POINTE HEALTH CARE CENTER",395944
60,"BEDFORD ALZHEIMER'S CARE CENTER",25A416
60,"KINKORA PYTHIAN HOME",395915
60,"UNIVERSITY PLACE NURSING CENTER",675667
60,"LAUREL CREEK HEALTH CENTER",555727
60,"KIRKLAND VILLAGE",395916
60,"OAKS OF CLEARWATER, THE",105323
60,"PIPER CITY REHAB & LIVING CTR",145489
60,"SERENITY HEALTHCARE",135143
60,"VISTA GRANDE VILLA",235254
60,"SILVERCREST HEALTH AND REHABILITATION CENTER",105612
60,"COVENANT VILLAGE CARE CENTER",105604
60,"SURREY PLACE CARE CENTER",105597
60,"EDGEWOOD MANOR OF GREENFIELD",365221
60,"QUALITY LIFE SERVICES - MARKLEYSBURG",395870
60,"COTTONWOOD NURSING AND REHABILITATION",675292
60,"HERITAGE HALL - LAUREL MEADOWS",495323
60,"COTTINGHAM RETIREMENT COMMUNITY",365652
60,"COLORADO VETERANS COMMUNITY LIVING CTR AT HOMELAKE",065391
60,"FOREST STREET COMPASSIONATE CARE CENTER",065387
60,"ZEBULON REHABILITATION CENTER",345104
60,"CEDAR MANOR NURSING HOME",165599
60,"MEADOWS, THE",225724
60,"WHITE OAK MANOR - SPARTANBURG",425024
60,"WELLSVILLE MANOR",175250
60,"JENNINGS TERRACE",146197
60,"NOTRE DAME CONVALESCENT HOME I",075356
60,"ST CATHERINES MANOR OF WASHINGTON COURT HOUSE",365318
60,"MON VALLEY CARE CENTER",396085
60,"INN AT FREEDOM VILLAGE,THE",396062
60,"WESLEY ENHANCED LIVING MAIN LINE REHAB AND SKD NSG",395498
60,"CARRINGTON PLACE OF TAPPAHANNOCK",495328
60,"ALPINE TERRACE",675506
60,"JAMES T CHAMPION",25A418
60,"LONGHORN VILLAGE",676266
60,"NEWMAN REHAB & HEALTH CARE CTR",145631
60,"CLAYMONT NURSING & REHABILITATION CENTER",366260
60,"LAURELLWOOD CARE CENTER",105228
60,"GARDEN PARK HEALTH CARE CENTER",365529
60,"RIVER VALLEY INN NURSING HOME",065424
60,"WALNUT RIDGE",165791
60,"RIB LAKE HEALTH SERVICES",525329
60,"MOUNT CARMEL BLUFFS",165792
60,"JOHN CLARKE RETIREMENT CENTER THE",415076
60,"DEWITT NURSING HOME",045365
60,"WESLEY ENHANCED LIVING - DOYLESTOWN",395520
60,"INGLESIDE AT ROCK CREEK",095028
60,"MUSKINGUM SKILLED NURSING & REHABILITATION",365461
60,"HERITAGE PLACE OF DECATUR",675513
60,"ALDEN COURTS OF WATERFORD",146182
60,"THE SPRINGS NURSING CENTER",495220
60,"CONCORDIA AT REBECCA RESIDENCE",396067
60,"TAYLOR HEALTH CARE CENTER",515057
60,"BAYSIDE OF POQUOSON HEALTH AND REHAB",495264
60,"BAYBERRY NURSING HOME",335614
60,"APOSTOLIC CHRISTIAN HOME",145704
60,"CAMDEN POSTACUTE CARE, INC",555838
60,"WILLOWBROOKE COURT AT COUNTRY HOUSE",085003
60,"WILLOWBROOKE COURT SKILLED CENTER  AT MANOR HOUSE",085009
60,"REMARKABLE HEALTHCARE OF FORT WORTH",676285
60,"LAS PALMAS",676288
60,"TOUCHPOINTS AT CHESTNUT",075436
60,"ELIZABETH SCOTT COMMUNITY",366184
60,"ORANGE HEALTH CARE CENTER",075434
60,"SHENANDOAH NURSING HOME",495262
60,"PLEASANT VALLEY MANOR",175232
60,"MEDALLION POST ACUTE REHABILITATION",065113
60,"LOUISBURG HEALTHCARE & REHAB CENTER",175238
60,"GREEN HOUSE HOMES AT MIRASOL, THE",065412
60,"PECONIC BAY SKILLED NURSING FACILITY",335688
60,"LEGACY ON 10TH AVENUE",175113
60,"WATHENA HEALTHCARE & REHABILITATION CENTER",175216
60,"COOK WILLOW CONVALESCENT HOSPITAL",075349
60,"AARON MANOR NURSING & REHABILITATION",075410
60,"GARDENS AND GUARDIAN (THE)",195636
60,"LAKEPOINT EL DORADO, LLC",175124
60,"BAYSIDE HEALTH & REHABILITATION CENTER",495213
60,"APPLE REHAB AVON",075388
60,"HERITAGE HEALTH-GIBSON CITY",145911
60,"REGENCY HOUSE OF ALEXANDRIA",195637
60,"CADIA HEALTHCARE - HAGERSTOWN",215365
60,BEECHWOOD,075335
60,"HIGHLAND FARMS",345078
60,"HATTIE IDE CHAFFEE HOME",415002
60,"CURTIS HOME ST ELIZABETH CENTER",075365
60,"BRIAN CENTER HEALTH AND REHABILITATION",495218
60,"HEALTH CENTER AT THE HILL AT WHITEMARSH, THE",396113
60,"MONSIGNOR BOJNOWSKI MANOR",075374
60,"HERITAGE HALL - BROOKNEAL",495242
60,"GOOD SHEPHERD HOME-BETHLEHEM",396108
60,"PINCKNEYVILLE NURSING & REHAB",146175
60,"BEMENT HEALTH CARE CENTER",145948
60,"APERION CARE ST ELMO",145857
60,"LORD CHAMBERLAIN MANOR",075412
60,"PILGRIM MANOR",075306
60,"GROVE MANOR NURSING HOME, INC",075096
60,"CALEB HITCHCOCK HEALTH CARE CE",075301
60,"ENVOY AT THE VILLAGE",495230
60,"TULIP SPECIAL CARE, LLC",396143
60,"JEFFERSON'S FERRY",335833
60,"STONEYBROOK RETIREMENT COMMUNITY",175191
60,"COBALT LODGE HEALTH CARE & REH",075232
60,"APPLE REHAB COLCHESTER",075231
60,"LEDGECREST HEALTH CARE",075230
60,"FOX RUN AT ORCHARD PARK",335854
60,"APPLE REHAB MYSTIC",075327
61,"HILLCREST HOME",165502
61,"PRAIRIE LAKES HEALTH CAMPUS",155779
61,"PALMER HEALTHCARE CENTER",225763
61,"ST CATHERINE'S C C OF FOSTORIA",365575
61,"RIVERVIEW HEALTH SERVICES",525332
61,"BELLAKEN SKILLED NURSING CENTER",555767
61,"AVALON SPRINGS HEALTH CAMPUS",155795
61,"MORAVIAN HALL SQUARE HEALTH AND WELLNESS CENTER",395752
61,"KIRKWOOD BY THE RIVER",015457
61,"MID-DEL SKILLED NURSING AND THERAPY",375186
61,"KING NURSING & REHABILITATION COMMUNITY",235519
61,"SEAPORT VILLAGE HEALTHCARE",205145
61,"PINE POINT CENTER",205070
61,"THE VINTON LUTHERAN HOME",165552
61,"PLEASANT MANOR HEALTHCARE REHABILITATION",675889
61,"GOOD SAMARITAN SOCIETY - ATKINSON",285177
61,"WEST RIVER HEALTH CAMPUS",155785
61,"OAKLAND MANOR",165230
61,"LAUREL RIDGE CENTER",395243
61,"ROCKY MOUNTAIN CARE - COTTAGE ON VINE",465125
61,"BROOKSHIRE HOUSE REHABILITATION AND CARE COMMUNITY",065242
61,"FREDERICK LIVING - CEDARWOOD",395656
61,"AUBURN MANOR",245604
61,"MUNDAY NURSING CENTER",675061
61,"EDGERTON CARE CENTER, INC",525241
61,"KIMES NURSING & REHAB CTR",366250
61,"HERITAGE HOUSE",165561
61,"SIDNEY REGIONAL MEDICAL CENTER-EXTENDED CARE",28E302
61,"CORWIN CENTER AT EMERALD HEIGHTS",505478
61,"SHADY OAK NURSING AND REHABILITATION",676030
61,"CUBA MEMORIAL HOSPITAL INC S N F",335364
61,"COMFORT NURSING AND REHABILITATION CENTER",675871
61,"MERIT HOUSE LLC",365279
61,"GOLDEN AGE LIVING CENTER",265655
61,"EVERGREEN NURSING HOME",015089
61,"AZRIA HEALTH MIDTOWN",285218
61,"ST MARKS LIVING",245369
61,"OELWEIN HEALTH CARE CENTER",165341
61,"WINDSOR HEALTH CARE CENTER",365460
61,"LOCUST RIDGE HEALTHCARE LLC",365336
61,"GLENRIDGE ON PALMER RANCH INC.",106063
61,"MARY HEALTH OF THE SICK CONVALESCENT & NURSING HOS",055022
61,"WEBSTER AT RYE",305099
61,"MILLCREEK REHABILITATION AND NURSING, LLC",465185
61,"LOUISVILLE CARE CENTER",285267
61,"RENAISSANCE MANOR ON CABOT",225352
61,"ADAMS HERITAGE",155729
61,"MEDICALODGES FORT SCOTT",175258
61,"QUIET OAKS HEALTH CARE CENTER",115396
61,"BRINTON WOODS NURSING & REHABILITATION CENTER",215247
61,"WESTLAKE HEALTH CAMPUS",235642
61,"TUDOR OAKS HEALTH CENTER",525279
61,"WHITE OAK HEALTH CAMPUS",155782
61,"RIDGEWAY MANOR NURSING & REHABILITATION CENTER",215227
61,"SOUTHERN OAKS NURSING & REHABILITATION CENTER",195558
61,"ARTMAN LUTHERAN HOME",395922
61,"CLARENDON NURSING HOME",676411
61,"BAISCH NURSING CENTER",265714
62,"WHARTON NURSING HOME",445510
62,"RYDER MEMORIAL HOSPITAL INC",405018
62,"MEADOWS OF KALIDA",365407
62,"RIVER RIDGE CENTER",205065
62,"CIRCLE OF CARE",365977
62,"AZRIA HEALTH PRAIRIE RIDGE",165220
62,"EFFINGHAM REHAB & HEALTH C CTR",145514
62,"LOVINGTON HEALTH CARE",325057
62,"SOUTH VALLEY CARE CENTER, LLC",325083
62,"DANRIDGES BURGUNDI MANOR",365831
62,"ACCORDIUS HEALTH AT SCOTLAND MANOR",345375
62,"WYATT MANOR NURSING AND REHAB CTR, INC",195568
62,"HOUSE OF THE GOOD SHEPHERD",315422
62,"SGMC LAKELAND VILLA",115707
62,"BEAVER COUNTY NURSING HOME",375559
62,"COUNTRYSIDE HEALTH CENTER",115592
62,"COUNTRYVIEW CARE CENTER-MACOMB",146080
62,"SAPPHIRE NURSING AT WAPPINGERS",335275
62,"PRUITTHEALTH - TOOMSBORO",115455
62,"HERITAGE HEALTH-WALNUT",146063
62,"COUNTRY CLUB RETIREMENT CTR IV",365699
62,"SAN LEANDRO HEALTHCARE CENTER",056345
62,"PARKVIEW MANOR",165234
62,"CHEROKEE SPECIALTY CARE",165330
62,"SCC AT VALLEY GRANDE",455423
62,"BRIARWOOD THE",365858
62,"HAPPY SIESTA NURSING HOME",165405
62,"GROVE AT NEW CASTLE, THE",395524
62,"BRIDGEPOINT SUBACUTE AND REHAB NATIONAL HARBOR",095024
62,"SANDY RIVER CENTER",205069
62,"GREENVILLE NURSING AND REHABILITATION",185317
62,"MANSION NURSING AND REHAB CENTER",415097
62,"VILLA MARIA NURSING & REHAB COMMUNITY, INC",075084
62,"CASA DEL SOL CENTER",325108
62,"PARKVIEW HOME, INC.",285243
62,"PILGRIM PLACE HEALTH SERVICES CENTER",055261
62,"WHITE OAK MANOR",365748
62,"HALES CORNERS CARE CTR",525596
62,"LAKES OF SYLVANIA, THE",366452
62,"LAKELAND MANOR, INC",375379
62,"TRENTON HEALTH AND REHABILITATION CENTER, LLC",445308
62,"RUSSELL PARK REHABILITATION & LIVING CENTER",205052
62,"FALL RIVER JEWISH HOME, INC",225317
62,"KLONDIKE CENTER",185333
62,"SHERWOOD HEALTHCARE CENTER",055305
62,"BCP BLUE HILL, LLC",285144
62,"WESTPORT PLACE HEALTH CAMPUS",185466
62,"ROSICLARE REHAB & HCC",145759
62,"HACIENDA OAKS AT BEEVILLE",455608
62,"DIVERSICARE OF SEDGWICK",175254
62,"ARBOR COURT",165478
62,"BRANDON OAKS NURSING AND REHABILITATION CENTER",495373
62,"CONCORDIA VILLAGE CARE CENTER",146154
62,"COMMUNITY NURSING HOME OF ANACONDA",275065
62,"NORTH CREST LIVING CENTER",165290
62,"EASTGATE MANOR NURSING AND REHABILITATION",155341
62,"MOORELAND HERITAGE MANOR",375543
62,"GLENWOOD HEALTHCARE",115703
62,"WOODLAND CONVALESCENT CENTER",505232
62,"COVENANT WOODS NURSING HOME",495419
62,"SIGNATURE HEALTHCARE OF GALION",365351
62,"WESLEY PINES RETIREMENT COMM",345180
62,"RAVENSWOOD VILLAGE",515177
62,"BELLEVILLE HEALTHCARE AND REHABILITATION CENTER",175246
62,"PENINSULA POST-ACUTE",555856
62,"HOMESTEAD HEALTH CENTER",175487
62,"LORIEN HEALTH SYSTEMS MT AIRY",215335
62,"TRACY NURSING AND REHABILITATION CENTER",555080
62,"TODD-DICKEY NURSING AND REHABILITATION",155368
62,"BRIARWOOD HEALTHCARE CENTER",165172
62,"NORTH STRABANE REHABILITATION AND WELLNESS CTR, LL",396073
62,"GATEWAY POST ACUTE",056423
62,"HOLLY HALL",676306
62,"CANTERBURY CENTER",515179
62,"MCKINLEY CENTER",325118
62,"MADONNA TOWERS OF ROCHESTER INC",245153
62,"ALTAMAHA HEALTHCARE CENTER",115577
62,"HAMPSHIRE CENTER",515176
62,"KINGSTON REHABILITATION OF PERRYSBURG",366409
62,"APOSTOLIC CHRISTIAN RESTMOR",145436
62,"ABERDEEN HEALTH AND REHAB",435041
62,"COMPLETE CARE AT INGLEMOOR, LLC",315349
62,"DIVINE REHABILITATION AND NURSING AT FENNIMORE",525425
62,"DERRY CENTER FOR REHABILITATION AND HEALTHCARE",305095
62,"MILETREE CENTER",515182
62,"CEDAR CREEK NURSING AND REHABILITATION CENTER",675929
62,"KNOLLS OF OXFORD",366282
62,"RAWLINS REHABILITATION AND WELLNESS",535036
62,"MEDICALODGES GREAT BEND",175522
62,"THE GRAND REHABILITATION AND NURSING AT BATAVIA",335202
62,"NORTHVINE POSTACUTE CARE",056259
62,"MAINE VETERANS HOME - SO PARIS",205184
62,"ST FRANCIS HEALTHCARE CENTER",555418
62,"FOCUSED CARE AT BRENHAM",676355
62,"DEERFIELD EPISCOPAL  RETIREMENT",345556
62,"POPLAR CARE STRATEGIES",155374
62,"MADISON, THE",515104
62,"CHATSWORTH AT PGA NATIONAL",106013
63,"POET'S SEAT HEALTHCARE CENTER",225360
63,"BROWN'S HEALTH & REHAB CENTER",115604
63,"RIVERVIEW HEALTHCARE CENTER",435086
63,"LORIEN TANEYTOWN, INC",215348
63,"CARDINAL HEALTHCARE AND REHAB",345385
63,"HARDINSBURG NURSING AND REHABILITATION CENTER",185302
63,"LAFAYETTE NURSING HOME",015414
