Beds,Provider,"Federal Number"
160,"WHITE OAK MANOR - SHELBY",345171
160,"ORCHARD REHABILITATION & NURSING CENTER",335397
160,"SENECA HEALTH CARE CENTER",335504
160,"ATHERTON PARK POST-ACUTE",555827
160,"SUSQUEHANNA NURSING & REHABILITATION CENTER, L L C",335393
160,"MISSION PALMS POST ACUTE",035071
160,"PREMIER GENESEE CENTER FOR NRSG AND REHABILITATION",335423
160,"ATRIUM HEALTH CARE CENTER",145479
160,"LOCH HAVEN",265200
160,"GREYSTONE HEALTH CARE CENTER",445242
160,"ONEIDA HEALTH REHABILITATION AND EXTENDED CARE",335427
160,"WEST HARTFORD HEALTH & REHABILITATION CENTER",075278
160,"THE HURLBUT",335341
160,"SUTTON PARK CENTER FOR NURSING AND REHABILITATION",335350
160,"OAK CREST VILLAGE",215308
160,"NYACK RIDGE REHABILITATION AND NURSING CENTER",335365
160,"ABSOLUT CTR FOR NURSING & REHAB ENDICOTT L L C",335371
160,"PENACOOK PLACE, INC",225376
160,"PROMEDICA SKILLED NURSING AND REHABILITATION",065241
161,"THE GRAND AT BETHANY SKILLED NURSING AND THERAPY",375107
161,"GOOD SAMARITAN SOCIETY-KISSIMMEE VILLAGE",105559
161,"SHAWNEE COLONIAL ESTATES NURSING HOME",375432
161,"PROMEDICA SKILLED NURSING AND REHAB (ARLINGTON)",495102
161,"THORNAPPLE MANOR",235009
161,"LA JOLLA NURSING AND REHABILITATION CENTER",056017
161,"GOOD SAMARITAN CENTER",105809
161,"BETHEL HEALTH CARE CENTER",075400
161,"DOWNTOWN HEALTH AND REHABILITATION CENTER",455651
161,"HERITAGE REHABILITATION CENTER",056308
161,"ESTRELLA HEALTH AND REHABILITATION CENTER",035166
161,"LIFE CARE CENTER OF MORRISTOWN",445314
161,"BANNISTER CTR FOR REHABILITATION AND HEALTH CARE",415038
161,"LOUISIANA WAR VETERANS HOME",195629
161,"NORWOOD PINES ALZHEIMERS CENTER",555400
161,"PROMEDICA SKILLED NRSG AND REHAB (YORK NORTH)",395442
161,"DYER NURSING AND REHABILITATION CENTER",155220
161,"ALLISONVILLE MEADOWS",155786
161,"MESSIAH LIFEWAYS AT MESSIAH VILLAGE",395445
161,"HEATHER HILL CARE COMMUNITIES",365800
161,"ROSEWALK VILLAGE",155329
161,"OAKMONT GUEST CARE CENTER LLC",455626
161,"LIFE CARE CENTER OF GREENEVILLE",445228
161,"CARNEYS POINT REHABILITATION AND NURSING CENTER",315271
162,"SMITHTOWN CENTER FOR REHABILITATION & NURSING CARE",335756
162,"CEDAR VILLAGE SENIOR LIVING",366120
162,"PARSONS HILL REHABILITATION & HEALTH CARE CENTER",225390
162,"VALLEY VIEW HAVEN, INC",395787
162,"MANORCARE HEALTH SERVICES (CITRUS HEIGHTS)",555337
162,"PLEASANTVIEW CARE CENTER",365084
162,"WESTSIDE CARE CENTER",075252
162,"COMMUNITY CARE AND REHABILITATION CENTER",055409
162,"BRIAN CENTER HEALTH & REHAB/GASTONIA",345169
162,"JENKIN'S LIVING CENTER",435036
162,"LIFE CARE CENTER OF TUCSON",035140
162,"AVISTA HEALTHCARE",315068
162,"PROVIDENCE ST JOSEPH CARE CENTER",505414
162,"ODD FELLOW-REBEKAH HOME",145772
162,"IGNITE MEDICAL RESORT CARONDELET LLC",265303
162,"HIGHLAND REHABILITATION & HEALTH CARE CENTER",265167
162,"COUNTRYSIDE POST-ACUTE AND REHABILITATION CENTER",445280
162,"REO VISTA HEALTHCARE CENTER",056330
162,"CHAMBERLIN HEALTHCARE CENTER",365734
162,"LUTHERAN CONVALESCENT HOME",265600
162,"SAN ANTONIO WELLNESS & REHABILITATION",455762
162,"PREFERRED CARE AT ABSECON",315244
162,"SAN LUIS POST ACUTE CENTER",056189
162,"MESA VISTA OF BOULDER",065052
162,"GOOD SHEPHERD LUTHERAN HOME",245269
162,"WILLOWBEND NURSING AND REHABILITATION CENTER",675272
162,"MANY HEALTHCARE AND REHABILITATION CENTER",195310
162,"KIRKWOOD MANOR",455732
162,"SEQUOYAH MANOR, LLC",375173
162,"MISSION VIEW HEALTH CENTER",055079
162,"ST. ELIZABETH REHAB. & NSG. CE",215044
162,"GREENBRIER HEALTH CENTER",365192
162,"GROTON REGENCY CENTER",075270
162,"AVAMERE TRANSITIONAL CARE AND REHAB-MALLEY",065196
162,"FORESTVILLE HEALTHCARE CENTER",215020
162,"FAYETTEVILLE CENTER FOR NURSING & HEALING LLC",115360
162,"THE ORCHARD - POST ACUTE CARE",055706
162,"PRATTVILLE HEALTH AND REHABILITATION, LLC",015065
163,"LONG BEACH CARE CENTER, INC",056188
163,"OUACHITA HEALTHCARE AND REHABILITATION CENTER",195531
163,"VIEW HEIGHTS CONV HOSP",056417
163,"BURBANK REHABILITATION CENTER",145211
163,"COMMANDER NURSING CENTER",425119
163,"LIFE CARE CENTER OF GWINNETT",115347
163,"DELMAR GARDENS ON THE GREEN",265156
163,"WATERTOWN REHABILITATION AND NURSING CENTER",225425
163,"BEACH GARDENS REHAB AND NURSING CENTER",335682
163,"JACKSONVILLE NURSING AND REHAB CENTER",105710
163,"MISSION DE LA CASA",555487
163,"CONCORDIA VILLAGE OF TAMPA",105351
163,"WEST HILL HEALTH AND REHAB",015303
163,"PROMEDICA SKILLED NSG & REHAB STERLING HEIGHTS",235665
163,"FOLTSBROOK CENTER FOR NURSING AND REHABILITATION",335510
163,"VALLEY VIEW REHAB AND NURSING CENTER",395895
163,"JACKSON MEMORIAL PERDUE MEDICAL CENTER",105252
163,"HEARTLAND HEALTH CARE CENTER-ALLEN PARK",235439
163,"PAYSON CARE CENTER",035117
163,"GARDEN TERRACE AT OVERLAND PARK",175158
163,"GREENFIELD HEALTHCARE CENTER",155188
163,"ROWLETT HEALTH AND REHABILITATION CENTER",455904
163,"WINDER HEALTH CARE & REHAB CTR",115536
163,"GLENVIEW WELLNESS & REHABILITATION",455494
164,"WILLOW SPRINGS REHABILITATION AND HEALTHCARE CTR",315213
164,"RAMSEY COUNTY CARE CENTER",245352
164,"DELMAR GARDENS OF O'FALLON",265792
164,"VALPARAISO CARE & REHABILITATION",155166
164,"STERLING HEALTH CARE AND REHAB CENTER",396083
164,"NORTH WOODS VILLAGE",155139
164,"RETAMA MANOR NURSING CENTER",455575
164,"SURGE REHABILITATION AND NURSING LLC",335390
164,"HERITAGE AT TURNER PARK HEALTH & REHAB",455733
164,"SIGNATURE HEALTHCARE OF PORT CHARLOTTE",105363
164,"BRICKYARD HEALTHCARE – MERRILLVILLE CARE CENTER",155362
164,"HERITAGE HALL WEST",225253
164,"HENRY J CARTER SKILLED NURSING FACILITY",335092
164,"ASHLAND PLACE HEALTH AND REHABILITATION, LLC",015103
164,"CARE ONE AT HOLYOKE",225236
164,"BEAUMONT AT UNIVERSITY CAMPUS",225594
164,"SIGNATURE HEALTHCARE OF ERIN",445377
164,"ASTORIA PLACE LIVING & REHAB",145634
164,"GLEN RIDGE NURSING CARE CENTER",225523
164,"STODDARD BAPTIST NURSING HOME",095020
164,"STONERISE PARKERSBURG",515159
164,"ARCADIA CARE CENTER",555729
164,"WINGATE AT SILVER LAKE",225544
164,"ROYAL PARK HEALTH AND REHABILITATION",505379
164,"DOGWOOD VILLAGE OF ORANGE COUNTY HEALTH AND REHAB",495359
164,"HERITAGE HALL LEESBURG",495261
164,"SCENIC POINTE NURSING AND REHAB CTR",366333
165,"NEWFANE REHAB & HEALTH CARE CENTER",335481
165,"SIGNATURE HEALTHCARE AT SUMMERFIELD REHAB & WELLNE",185300
165,"COUNTRY MANOR HEALTH & REHAB CTR",245330
165,"HICKORY RIDGE NURSING & REHABILITATION  CENTER",365134
165,MARYVILLE,385166
165,"SUMMIT COMMONS REHABILITATION AND HEALTH CARE CNT",415129
165,"SANDY SPRINGS HEALTH AND REHABILITATION",115504
165,"GARDENS OF NORTH OLMSTED",365310
165,"SIGNATURE HEALTHCARE OF SOUTH PITTSBURG REHAB & WE",445343
165,"BLACK MOUNTAIN NEURO-MEDICAL TREATMENT CENTER",34A001
165,"ARISTACARE AT MANCHESTER",315196
165,"TRANSITIONAL CARE CENTER OF SEATTLE",505534
165,"WASHINGTON CARE CENTER",505017
165,"PARK PLACE NURSING FACILITY",115005
165,"WESTSIDE TERRACE HEALTH & REHABILITATION CENTER",015425
165,"SPECTRUM HEALTH REHAB AND NURSING CENTER",235035
165,"PALACE REHABILITATION AND CARE CENTER, THE",315263
165,"AVANTE VILLA AT JACKSONVILLE BEACH INC",105617
165,"ARISTOCRAT BEREA HEALTHCARE AND REHABILITATION",365608
165,"NEWPORT HOUSE",285085
165,"BARBOUR COURT NURSING AND REHABILITATION CENTER",345237
165,"STAFFORD HEALTHCARE",505513
165,"BERLIN NURSING AND REHABILITATION CENTER",215126
166,"ALAMEDA HEALTHCARE & WELLNESS CENTER",555486
166,"WEST TEXAS LTC PARTNERS INC",676068
166,"WATERMAN CANYON POST ACUTE",055565
166,"CARRINGTON PLACE",345103
166,"CHESTNUT REHAB AND NURSING",265331
166,"BRIDGEWOOD HEALTH CARE CENTER",265822
166,"EISENBERG VILLAGE",055013
166,"WILLOWBROOK NURSING CENTER",455700
166,"LIFE CARE CENTER OF AURORA",065332
166,"ELDERWOOD AT HAMBURG",335679
166,"SAINT LUKE LUTHERAN HOME",365521
166,"WINDSOR VALLEJO NURSING & REHABILITATION CENTER",056238
166,"BELLA TERRA BLOOMINGDALE",145638
166,"SAINT ANNE HOME",155349
166,"A GRACE SUB ACUTE & SKILLED CARE",056376
166,"PROMEDICA SKILLED NRSG AND REHAB (WHITEHALL BOROUG",396066
166,"MAGNOLIA MANOR OF COLUMBUS NURSING CENTER - WEST",115045
166,"DULLES HEALTH & REHAB CENTER",495174
166,"PROMEDICA SKILLED NRSG AND REHAB (ALLENTOWN)",395760
166,"ORCHARD VIEW MANOR",415059
166,"SOMERWOODS NURSING AND REHABILITATION CENTER",185152
166,"WESLEY PLACE ON HONEYSUCKLE",015175
166,"MAJESTIC CARE OF CONNERSVILLE",155491
166,"FRANKLIN OAKS NURSING AND REHABILITATION CENTER",345335
167,"NHC HEALTHCARE, JOHNSON CITY",445024
167,"LIFE CARE CENTER",115654
167,"COMPLETE CARE AT GREEN ACRES",315265
167,"MISSION POINT NSG & PHY REHAB CTR OF FLINT",235363
167,"CONSULATE HEALTH CARE OF MELBOURNE",105861
167,"JACKSONVILLE HEALTH AND REHABILITATION, LLC",015391
167,"ALLIANCE HEALTH AT MARINA BAY",225680
167,"MILLVILLE CENTER",315243
167,"THE GREEN HOUSE COTTAGES OF BELLE MEADE",045170
167,"HUDSON POINTE AT RIVERDALE CTR FOR NURSING & REHAB",335187
167,"MASONIC HOME OF LOUISVILLE",185388
167,"PARKSIDE POST ACUTE AND REHABILITATION",115643
167,"PROMEDICA SKILLED NURSING & REHABILIATION (MENTOR)",365691
167,"ASCENSION LIVING SHERBROOKE VILLAGE",265417
167,"PELICAN RIDGE POST ACUTE",055121
167,"FOREST HAVEN NURSING AND REHABILITATION CTR",215252
167,"SOUTH JERSEY EXTENDED CARE",315061
167,"BOULEVARD REHABILITATION CENTER",105067
167,"COMPLETE CARE AT MADISON, LLC",315015
167,"NORTHRIDGE HEALTH AND REHABILITATION",115714
167,"COMMUNITY CARE CENTER",05A109
168,"MARIN POST ACUTE",055310
168,"CARE ONE AT RANDOLPH",225356
168,"GADSDEN HEALTH AND REHAB CENTER",015180
168,"ROYAL OAK NURSING & REHAB",265378
168,"VILLAGE AT COOK SPRINGS SKILLED NURSING FACILITY",015195
168,"SANCTUARY AT HOLY CROSS",155506
168,"SAN FRANCISCO HEALTH CARE",056272
168,"MOUNTAIN VISTA HEALTH CENTER",065015
168,"HUNTERSVILLE OAKS",345096
168,"SPRING CREEK",146172
168,"SAINT ELIZABETH HOME EAST GREENWICH",415010
168,"FUTURE CARE CHERRYWOOD",215192
168,"ROCKY MOUNTAIN CARE - CLEARFIELD",465067
168,"OHIO VETERANS HOME - GEORGETOWN",366351
168,"COMMONS AT ORLANDO LUTHERAN TOWERS",105731
168,"SAMARITAN SENIOR VILLAGE, INC",335865
168,"BOYNTON BEACH REHABILITATION CENTER",105837
168,"CLARKSVILLE HEALTH & REHAB CENTER",495379
168,"SAN RAFAEL NURSING AND REHABILITATION CENTER",675717
168,"PARK VIEW HEALTH CENTER",525638
168,"BEAR MOUNTAIN AT WEST SPRINGFIELD",225262
168,"VISTA PARK HEALTH AND REHABILITATION",115611
168,"DONALSON CARE CENTER",445173
168,"ARLINGTON VILLAS REHABILITATION AND HEALTHCARE CEN",675916
168,"OAKS - BETHANY SKILLED NURSING, THE",115705
168,"HIGHLANDS, THE",225315
169,"AFTON OAKS NURSING CENTER",455682
169,"ELIZABETH SETON PEDIATRIC CENTER",33A246
169,"FT LAUDERDALE HEALTH & REHABILITATION CENTER",105298
169,"PARKVIEW CARE AND REHABILITATION CENTER, INC",335074
169,"FAIRHAVEN HEALTHCARE CENTER",225458
169,"MAGNOLIA MANOR OF MIDWAY",115553
169,"KNOX COUNTY NURSING HOME",145697
169,"MAJESTIC GARDENS AT MEMPHIS REHAB & SNC",445150
169,"WALNUT CREEK NURSING CENTER",365821
169,"BEAR HILL HEALTHCARE AND REHABILITATION CENTER",225272
169,"THE ORCHARDS AT ROSEVILLE",235491
169,"SIGNATURE HEALTHCARE OF NORFOLK",495068
169,"ST JOSEPH'S, A VILLA CENTER",235383
169,"SPRINGS REHABILITATION AT BRANDYWINE",085004
169,"BAYPOINTE REHAB CENTER",225690
169,"RIVERWALK VILLAGE",155106
169,"LIFE CARE CENTER OF TULLAHOMA",445238
169,"LAURELS OF COLDWATER,THE",235302
169,"GREENWOOD MEADOWS",155788
169,"AUTUMN CARE OF MECHANICSVILLE",495413
169,"MAINPLACE POST ACUTE",555259
170,"JEFFERSON CITY HEALTH AND REHAB CENTER",445246
170,"VILLAGE GREEN HEALTH AND REHABILITATION",345380
170,"MUSCOGEE MANOR & REHABILITATION CTR",115351
170,"ALDEN ESTATES CTS OF HUNTLEY",146186
170,"EXTENDICARE HEALTH CENTER",015152
170,"ARCADIA HEALTH & REHABILITATION CENTER",105532
170,"MARGATE HEALTH AND REHABILITATION CENTER",105505
170,"CITIZENS CARE AND REHABILITATION CENTER OF FREDERI",215105
170,"WESTMINSTER HEALTHCARE CENTER",215094
170,"HOLIDAY RETIREMENT HOME INC",415075
170,"NORWOOD HEALTHCARE",225343
170,"VILLA ST FRANCIS CATHOLIC CARE CENTER INC",175115
170,"OK VETERANS CENTER, TALIHINA",37E634
170,"NHC HEALTHCARE, KENNETT",265168
170,"HUGHES HEALTH AND REHABILITATION",075082
170,"ENVOY OF STAUNTON, LLC",495243
170,"ADELPHI NURSING AND REHABILITATION CENTER",215064
170,"WILSHIRE AT LAKEWOOD REHAB CENTER",265700
170,"ELIZABETH CITY HEALTH AND REHABILITATION",345036
170,"THE ELLISON JOHN TRANSITIONAL CARE CENTER",555904
170,"MELBOURNE TERRACE REHABILITATION CENTER",105635
170,"OAK FOREST HEALTH AND REHABILITATION",345443
170,"SAGEPOINT NURSING AND REHABILITATION CENTER",215106
170,"HILLSDALE CO MEDICAL CARE FACI",235197
170,"WILLOW MANOR",155042
170,"AZALEA HEALTH AND REHAB LLC",015151
170,"ANCHOR CARE AND REHABILITATION CENTER",315314
170,"MARINE CREEK NURSING AND REHABILITATION",675779
170,"NHC HEALTHCARE - LEXINGTON",425333
170,"ARIA OF BROOKFIELD",525424
170,"LIMESTONE NURSING AND REHABILITATION CENTER, LLC",015024
170,"JACOB'S CREEK NURSING AND REHABILITATION CENTER",345050
170,"WICKLIFFE COUNTRY PLACE",365381
170,"BRICKYARD HEALTHCARE – GOLDEN RULE CARE CENTER",155264
170,"ATRIUM POST ACUTE CARE OF WAYNEVIEW",315291
170,ALTENHEIM,365109
170,"SMP HEALTH - ST RAPHAEL",355077
170,"STERLING PLACE",195382
170,"GOOD SAMARITAN SOCIETY - BONELL COMMUNITY",065095
170,"CUPERTINO HEALTHCARE & WELLNESS CENTER",055407
170,"BAYVIEW MANOR",425067
170,"ANDERSON MILL HEALTH AND REHABILITATION CENTER",115145
170,"AHC FOREST COVE",445453
170,"MISSION NURSING & REHABILITATION CENTER",455761
170,"PEAK HEALTHCARE AT THE PINES",215010
170,"OAK PARK NURSING AND REHABILITATION CENTER",455789
170,"PROMEDICA SKILLED NRSG AND REHAB (OXFORD VALLEY)",395817
170,"PROMEDICA SKILLED NRSG AND REHAB (KING OF PRUSSIA)",395834
170,"BETHANY NURSING & REHAB CENTER",065248
171,"ROSE LANE NURSING AND REHABILITATION",365289
171,"MITCHELL MANOR",155324
171,"BRUCEVILLE TERRACE - D/P SNF OF METHODIST HOSPITAL",555344
171,"SOUTHEAST HEALTH CARE CENTER",225225
171,"AMBASSADOR MANOR NURSING CENTER",375168
171,"CHATEAU DE NOTRE DAME",195589
171,"FORT PIERCE HEALTH CARE",105257
171,"VILLA AT SOUTH HOLLAND, THE",145671
171,"DELAWARE VALLEY VETERAN'S HOME",39A436
171,"COLUMBIA HEALTHCARE CENTER",155224
171,"HARVEST MANOR HEALTHCARE AND REHABILITATION CENTER",195501
171,"APERION CARE WILMINGTON",145316
171,"COUNTRYSIDE MEADOWS",155792
171,"WOODSTOCK NURSING & REHAB CTR",115421
171,"SEACREST REHABILITATION AND HEALTHCARE CENTER",315218
171,"LEWIS MEMORIAL CHRISTIAN VLG",146026
172,"WEST BLOOMFIELD HEALTH AND REHABILITATION CENTER",235488
172,"GRANDVIEW NURSING AND REHABILITATION",395623
172,"REGAL HEIGHTS HEALTHCARE & REHAB CENTER",085006
172,"PRESBYTERIAN VILLAGE NORTH SPECIAL CARE CTR",676135
172,"PROMEDICA SKILLED NURSING & REHAB (ROSSVILLE)",215109
172,"HILLCREEK REHAB AND CARE, LLC",185095
172,"NORTH MOBILE NURSING AND REHABILITATION CTR",015183
172,"BETHANY ON UNIVERSITY",355086
172,"ELDERWOOD AT CHEEKTOWAGA",335752
172,"ST MARY HEALTH CARE CENTER",225305
172,"SUNSHINE TERRACE FOUNDATION",465079
172,"LIFE CARE CENTER OF GRANDVIEW",265355
172,"DIVERSICARE OF PROVIDENCE",155668
172,"MARIGOLD REHABILITATION HCC",145446
172,"PROMEDICA SKILLED NURSING & REHAB ( CHEVY CHASE",215029
172,"CHERRY HILL MANOR",415053
172,"PATAPSCO HEALTH AND REHABILITATION",215084
172,"HERITAGE CENTER",155104
172,"FOREST MANOR NURSING & REHABILITATION CENTER",195490
172,"CLARK COUNTY REHABILITATION & LIVING CENTER",525403
172,"CENTER POINT HEALTH CARE AND REHAB",195483
172,"NAVASOTA NURSING & REHABILITATION",675399
172,"ST JOHN SPECIALTY CARE CENTER",395164
172,"PROMEDICA SKILLED NRSG AND REHAB (LANCASTER)",395199
172,"SELMA HEALTH AND REHAB, LLC",015119
172,"WILSON'S CREEK NURSING & REHAB",265161
173,"HEATHER HEALTH CARE CENTER",145173
173,"WESTBURY CENTER OF CONYERS FOR NURSING AND HEALING",115469
173,"THE HERITAGE AT LOWMAN REHAB AND HEALTHCARE",425100
173,"EMBASSY OF NEWARK",365425
173,"SAND SPRINGS NURSING AND REHABILITATION",375285
173,"GARDEN SPRING NURSING AND REHABILITATION CENTER",395077
173,"JEWISH HOME OF EASTERN PENNSYL",395103
173,"LEMONT NURSING & REHAB CENTER",145901
173,"HENDERSON HEALTH & REHABILITATION CENTER",455986
173,"ARKANSAS NURSING AND REHABILITATION CENTER",045211
173,"LA PAZ GEROPSYCHIATRIC CENTER",05A355
173,"SUSQUEHANNA HEALTH AND WELLNESS CENTER",395400
173,"DIVERSICARE OF OXFORD",015132
173,"INDIGO MANOR",105570
173,"EMBASSY OF PARK AVENUE",395588
173,"BROOKSIDE REHABILITATION CENTER",285049
173,"PROMEDICA SKILLED NURSING & REHAB WILLOUGHBY",365305
173,"HUMBOLDT HOUSE REHABILITATION AND NURSING CENTER",335164
173,"BEAR MOUNTAIN AT WORCESTER",225219
174,"SOUTHPOINTE HEALTHCARE CTR",525604
174,"CYPRESS HEALTHCARE AND REHABILITATION CENTER",676226
174,"CATHOLIC ELDERCARE ON MAIN",245439
174,"COMPLETE CARE AT LINWOOD, LLC",315185
174,"SILVER LAKE HEALTHCARE CENTER",395258
174,"MARYMOUNT MANOR",265140
174,"WILLOW TERRACE",396129
174,"OLLIE STEELE BURDEN MANOR",195566
174,"ARDEN WOOD",675789
174,"JENNINGS HALL",366045
174,"ALTA SKILLED NURSING AND REHABILITATION CENTER",295077
174,"ALLAIRE REHAB & NURSING",315387
174,"ABERNETHY LAURELS",345161
174,"ACADEMY MANOR",225294
174,"FREDERICKA MANOR CARE CENTER",055354
174,"WEXFORD HOUSE, THE",445207
174,"RIVER CITY NURSING AND REHABILITATION",285058
174,"PLEASANT VALLEY MANOR, INC",395491
174,"ENVOY OF WESTOVER HILLS",495327
174,"SENECA PLACE",395790
174,"GREENBRIAR COMMUNITY CARE CENTER",195301
174,"THE HILLS POST ACUTE",555765
174,"COOPERSTOWN CENTER FOR REHABILITATION AND NURSING",335412
174,"ST BENEDICTS SENIOR COMMUNITY",245350
174,"REHABILITATION AND HEALTHCARE CENTER OF TAMPA",105234
174,"HARBORVIEW SATILLA",115265
175,"BERKSHIRE NURSING & REHABILITATION CENTER",335083
175,"GOLD CREST CARE CENTER",335079
175,"MAPLE CREST HEALTH CENTER",285149
175,"ALMOND VISTA HEALTHCARE",555118
175,"BRICKYARD HEALTHCARE – ELKHART CARE CENTER",155685
175,"AZRIA HEALTH MONTCLAIR",285054
175,"SIGNATURE HEALTHCARE OF PUTNAM COUNTY",445136
175,"GOOD SAMARITAN SOCIETY - HASTINGS VILLAGE",285072
175,"J. MICHAEL MORROW MEMORIAL NURSING  HOME",195385
175,"BRUNSWICK COVE NURSING CENTER",345318
175,"LAKE FOREST NURSING CENTER",555308
175,"GOLDEN AGE HEALTHCARE AND REHABILITATION CENTER",195524
175,"POTOMAC VALLEY REHABILITATION AND HEALTHCARE",215026
175,"THE GARDENS AT ALDERSGATE",175340
175,"AUTUMN LAKE HEALTHCARE AT CROMWELL",075263
175,"CARINGTON PARK",365286
175,"HARMONY HALL NURSING AND REHABILITATION CENTER",345156
175,"HERITAGE HEALTH-JACKSONVILLE",146059
175,"THE ESTATES AT ST LOUIS PARK LLC",245148
176,"BRICKYARD HEALTHCARE - TERRACE CARE CENTER",155136
176,"SANDPIPER POST ACUTE",425146
176,"MCKINLEY HEALTH CARE CTR  LLC",365655
176,"CATHOLIC CARE CENTER, INC",175410
176,"PROMEDICA SKILLED NRSG AND REHAB (WEST READING)",395351
176,"CRANDALL NURSING HOME",365574
176,"RAVENWOOD SPECIALTY CARE",165251
176,"REDWOOD SPRINGS HEALTHCARE CENTER",055604
176,"COMPLETE CARE AT GREEN KNOLL",315134
176,"EMBASSY OF WINCHESTER",365644
176,"UNIVERSITY HEIGHTS HEALTH AND LIVING COMMUNITY",155327
176,"FULTON CENTER FOR REHABILITATION AND HEALTHCARE",335091
176,"PLEASANT VIEW CENTER",305045
176,"LIFE CARE CENTER OF VISTA",555246
176,"DELHI REHABILITATION AND NURSING CENTER",335876
176,"TREASURE ISLE CARE CENTER",105408
176,"PALM GARDEN OF WEST PALM BEACH",105607
176,"SAINT JOSEPH OF THE PINES HEALTH CENTER",345044
176,"NM BEHAVIORAL HEALTH INSTITUTE AT LAS VEGAS(THE)",325104
176,"POMEROY LIVING STERLING SKILLED REHABILITATION",235484
176,"CORONA POST ACUTE CENTER",555566
176,"WHITE HOUSE HLTHCR & REHAB CTR",315372
176,"MANTECA CARE AND REHABILITATION CENTER",056216
176,"KINGSTON REHABILITATION AND NURSING CENTER",395397
176,"NHC HEALTHCARE - LAURENS",425054
176,"EVERGREEN HEALTH AND REHAB",495142
176,"SUMTER EAST HEALTH & REHABILITATION CENTER",425107
176,"AMBASSADOR, A VILLA CENTER",235102
176,"THE COTTAGE EXTENDED CARE",375489
176,"SALUDA NURSING CENTER",425081
176,"SHANNONDALE HEALTH CARE CENTER",445105
176,"KAISER PERMANENTE POST-ACUTE CARE CENTER",555779
176,"SIGNATURE HEALTHCARE OF BOWLING GREEN",185089
176,"BELLA VITA HEALTH AND REHABILITATION CENTER",035092
176,"FALL RIVER HEALTHCARE",225723
176,"PRUITTHEALTH- AIKEN",425145
176,"SIGNATURE HEALTHCARE OF TERRE HAUTE",155426
176,"WHITE OAK MANOR - CHARLESTON",425128
176,"MAGNOLIA MANOR - INMAN",425032
176,"WESTWOOD HILLS NURSING AND REHABILITATION CENTER",345205
176,"GRANDE POINTE HEALTHCARE COMMU",366008
176,"FAIRVIEW NURSING AND REHABILITATION CENTER",395782
176,"MADERA REHABILITATION & NURSING CENTER",055147
176,"ROUSE WARREN COUNTY HOME",395609
176,"ST IGNATIUS NURSING & REHAB CENTER",395686
176,"WHITE OAK POST ACUTE CARE",195488
176,"HERITAGE PARK HEALTHCARE AND REHABILITATION",465003
176,"ROSEDALE GREEN",185225
177,"LIFE CARE CENTER OF WINTER HAVEN",105792
177,"RIALTO POST ACUTE CENTER",055213
177,"ALEXANDRIA CARE CENTER",056113
177,"FREDERICKSBURG HEALTH AND REHAB",495240
177,"THE VILLAGES OF GENERAL BAPTIST HEALTH CARE WEST",045379
177,"SOLARIS HEALTHCARE PARKWAY",105687
177,"ELKTON NURSING AND REHABILITATION CENTER",215269
177,"VERMONT VETERANS' HOME",475032
177,"QUALITY LIFE SERVICES - APOLLO",395371
177,"GENERATIONS AT ROCK ISLAND",145950
177,"COMPLETE CARE AT HERITAGE LLC",215135
177,"CORNELL HALL CARE & REHABILITATION CENTER",315104
177,"PROMEDICA SKILLED NURSING AND REHAB - PIKE CREEK",085033
177,"ARDEN POST ACUTE REHAB",055855
177,"BRAINTREE MANOR HEALTHCARE",225445
177,"GUEST HOUSE SKILLED NURSING REHABILITATION (THE)",195380
177,"CEDARCREST MANOR",265202
178,"LOUISVILLE EAST POST ACUTE",185178
178,"MANORCARE HEALTH SERVICES-HEMET",555297
178,"MANORCARE HEALTH SERVICES-PALM DESERT",555339
178,"GATEWAY CARE CENTER",315177
178,"ADVENTHEALTH CARE CENTER BURLESON",455763
178,"PARKSIDE VILLA",366229
178,"MISSION POINT NSG & PHY REHAB CTR OF WARREN",235259
178,"WOODLAND MANOR NURSING CENTER",265324
178,"SQUIRREL HILL WELLNESS AND REHABILITATION CENTER",395028
178,"PALM TERRACE OF MATTOON",145584
178,"HERITAGE HEALTH-SPRINGFIELD",145229
178,"AUGUSTANA HCC OF APPLE VALLEY",245264
178,"REHABILITATION CENTER OF SOUTH GEORGIA",115676
178,"LIBERTY POINTE REHABILITATION AND HEALTHCARE CTR",395409
178,"M M EWING CONTINUING CARE CENTER",335345
178,"LIFE CARE CENTER OF LAS VEGAS",295052
178,"MANORCARE HEALTH SERVICES SARASOTA",105454
178,"LAKEVIEW  REHAB & NURSING CENTER",145654
178,"OAKLAND GROVE HEALTH CARE CENTER",415110
178,"FRANKLIN PLAZA EXTENDED CARE",365388
178,"CARE ONE AT MADISON AVENUE",315488
178,"WINDSOR EL CAMINO CARE CENTER",055402
